dataset,budget_pct,method,scoring_completion_rate,progress_mean,progress_std,test_mse_mean,test_mse_std,n_deleted_mean,n_deleted_std,total_budget_sec_mean,total_budget_sec_std,charged_compute_sec_mean,charged_compute_sec_std,score_sec_mean,sort_sec_mean,priority_total_sec_mean,average_unlearn_sec_mean
large_synthetic_n2000_d26,75.0,SIS,1.0,0.9967613309570142,0.004131378383281075,17.66629360851291,0.4099132178877759,40.0,0.0,0.0008087074999999999,0.00013577274197482377,0.0007974944444444446,0.0001340409750594625,7.399666666666668e-05,4.6466666666666665e-06,7.864333333333333e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,100.0,SIS,1.0,0.9998859459170159,0.0001439381675028522,17.67087035644635,0.412632711633901,55.0,0.0,0.0010782766666666665,0.00018103032263309834,0.001067063611111111,0.0001792939453348396,7.399666666666668e-05,4.6466666666666665e-06,7.864333333333333e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,10.0,Cook's,1.0,0.5937975645761675,0.2955903389857183,17.485093068941232,0.2795133665196062,1.1,0.3051285766293647,0.00010782766666666666,1.8103032263309838e-05,9.321455555555557e-05,1.6873299238450485e-05,6.913e-05,4.21e-06,7.334000000000003e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,25.0,Cook's,1.0,0.9027952716833677,0.11443849631658279,17.56599183678194,0.3874094985049136,10.1,0.3051285766293647,0.0002695691666666666,4.5257580658274586e-05,0.0002549560555555556,4.356443080228497e-05,6.913e-05,4.21e-06,7.334000000000003e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,50.0,Cook's,1.0,0.97599435741379,0.03184309029374006,17.638227660577076,0.3981698169223855,25.1,0.3051285766293646,0.0005391383333333333,9.051516131654917e-05,0.0005245252222222221,8.867718463967726e-05,6.913e-05,4.21e-06,7.334000000000003e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,75.0,Cook's,1.0,0.9967585528878035,0.004131485131911355,17.666210811922532,0.410510372568932,40.1,0.3051285766293646,0.0008087074999999999,0.00013577274197482377,0.000794094388888889,0.00013388772809407222,6.913e-05,4.21e-06,7.334000000000003e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,100.0,Cook's,1.0,0.9998876131380272,0.00013973068431134914,17.67100258279845,0.4126658060184856,55.1,0.3051285766293646,0.0010782766666666665,0.00018103032263309834,0.0010636635555555556,0.00017912202993167946,6.913e-05,4.21e-06,7.334000000000003e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,10.0,Leverage,1.0,0.6572993630581452,0.32544545930811253,17.444878458751887,0.3658216762926881,2.966666666666667,0.18257418583505536,0.00010782766666666666,1.8103032263309838e-05,9.748811111111113e-05,1.649780675504148e-05,3.958333333333333e-05,4.456666666666667e-06,4.404e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,25.0,Leverage,1.0,0.8104963702334664,0.2090690499508259,17.499013606235565,0.3710865324647789,11.966666666666667,0.18257418583505536,0.0002695691666666666,4.5257580658274586e-05,0.0002592296111111112,4.360640911645088e-05,3.958333333333333e-05,4.456666666666667e-06,4.404e-05,1.7971277777777777e-05
large_synthetic_n2000_d26,50.0,Leverage,1.0,0.9181181311883201,0.08953440656426737,17.580629147160117,0.38986980849694325,26.966666666666665,0.18257418583505533,0.0005391383333333333,9.051516131654917e-05,0.0005287987777777778,8.8849791790058e-05,3.958333333333333e-05,4.456666666666667e-06,4.404e-05,1.7971277777777777e-05
